x,y,ymin,ymax,iv
12.074819497637169,0,0,0,build_Mean_elev_30m
57.813053228480726,-0.043502360029940575,-0.04661524931430564,-0.04038947074557551,build_Mean_elev_30m
107.46460542674623,-0.05026414297921236,-0.05343388391631023,-0.04709440204211449,build_Mean_elev_30m
150.3486712824869,-0.04981418699164753,-0.05140740372834005,-0.04822097025495501,build_Mean_elev_30m
204.05023645462967,-0.03216481381317002,-0.033817494819054876,-0.030512132807285163,build_Mean_elev_30m
254.0736014274117,0.011952139665587403,0.010855628794855663,0.013048650536319144,build_Mean_elev_30m
376.91820452829273,-0.04677897756252633,-0.049255914938933436,-0.044302040186119225,build_Mean_elev_30m
702.7863702152101,-0.5180958564298972,-0.5562803081908975,-0.4799114046688969,build_Mean_elev_30m
733.7750975040992,-0.5205758856166982,-0.5587585658157697,-0.48239320541762676,build_Mean_elev_30m
757.8151289344729,-0.5153822610467177,-0.5529855337875447,-0.4777789883058908,build_Mean_elev_30m
793.2610410007942,-0.5242510793546163,-0.5620352814725698,-0.486466877236663,build_Mean_elev_30m
817.7195758838085,-0.52475112440188,-0.5625356553968663,-0.48696659340689363,build_Mean_elev_30m
839.2198301463031,-0.5222815580574452,-0.5599689194297172,-0.48459419668517334,build_Mean_elev_30m
859.4035821872033,-0.5202522611822736,-0.557672146582361,-0.4828323757821863,build_Mean_elev_30m
890.5719436266166,-0.5034958145900668,-0.5406849658271217,-0.4663066633530118,build_Mean_elev_30m
934.7109860181956,-0.39645250020194894,-0.42690203528,-0.3660029651238979,build_Mean_elev_30m
1027.6440336780636,-0.3947246779025809,-0.42505868589369616,-0.3643906699114657,build_Mean_elev_30m
1119.1033507095476,-0.38884462250939295,-0.4190749315614459,-0.35861431345734,build_Mean_elev_30m
1216.2066950588796,-0.1788577698484789,-0.18501493793680215,-0.17270060176015564,build_Mean_elev_30m
1667.2312313082066,-0.07992129882990882,-0.08405398099925186,-0.07578861666056579,build_Mean_elev_30m
2817.769025977278,-0.049699431965539734,-0.05375462436075186,-0.04564423957032761,build_Mean_elev_30m
